sample_name,my_strain,pq,af_label,sample_num,date_time,time,dcw,od600,glucose,acetate,formate,ethanol,lactate,succinate,pyruvate,org_file,id_num,ale_strain,media_num,condition,replicate,timecourse_name
0_0__0pq__rep2__samp5,0_0,0,A2.F2,5,2022-06-16 00:08:07,10.483333333104383,1.0502820000000002,0.747,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 2,BOP1000,1966,0_0__0pq,2,0_0__0pq__rep2
0_0__125pq__rep1__samp0,0_0,125,A1.F5,0,2022-06-19 11:44:09,0,0.0008436,0.0006,,,,,,,,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp1,0_0,125,A1.F5,1,2022-06-19 13:06:08,1.3663888887385838,0.04921000000000001,0.035,30,0,0,,,0,0,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp2,0_0,125,A1.F5,2,2022-06-19 14:28:09,2.733333333337214,0.07733000000000001,0.055,29.64,0,0,,,0,0,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp3,0_0,125,A1.F5,3,2022-06-19 17:13:37,5.491111111070495,0.27698200000000006,0.197,21.07,0,0,,,0,0.02,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp4,0_0,125,A1.F5,4,2022-06-19 18:45:36,7.024166666669771,0.615828,0.438,17.13,2.65,0,,,0,0,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp5,0_0,125,A1.F5,5,2022-06-19 20:17:36,8.557500000111759,1.1219880000000002,0.798,4.24,10.86,10.37,,,0,0.96,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp6,0_0,125,A1.F5,6,2022-06-19 20:22:25,8.637777777796146,1.162762,0.827,3.28,11.59,11.3,,,0,0.74,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep1__samp7,0_0,125,A1.F5,7,2022-06-19 22:11:12,10.45083333319053,1.227438,0.873,,,,,,,,ROS_HPLC_Plate_7.xlsx,ID # 1,BOP1000,1967,0_0__125pq,1,0_0__125pq__rep1
0_0__125pq__rep2__samp0,0_0,125,A2.F5,0,2022-06-19 11:52:47,0,0.02393715,0.017025,,,,,,,,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp1,0_0,125,A2.F5,1,2022-06-19 13:14:49,1.3672222220920958,0.066082,0.047,28,0,0,,,0,0,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp2,0_0,125,A2.F5,2,2022-06-19 14:36:51,2.7344444441841915,0.07733000000000001,0.055,27.18,0,0,,,0,0.03,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp3,0_0,125,A2.F5,3,2022-06-19 17:31:26,5.644166666257661,0.28401200000000004,0.202,23.07,1.14,0,,,0,0.22,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp4,0_0,125,A2.F5,4,2022-06-19 19:04:48,7.200277777563315,0.614422,0.437,17.3,4.62,0,,,0,0.06,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp5,0_0,125,A2.F5,5,2022-06-19 20:40:23,8.79333333321847,1.0854320000000002,0.772,0.75,12.87,13.2,,,0,1.21,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp6,0_0,125,A2.F5,6,2022-06-19 20:45:12,8.873611110902857,1.1332360000000001,0.806,0,11.02,13.56,,,0,1.1,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
0_0__125pq__rep2__samp7,0_0,125,A2.F5,7,2022-06-19 22:19:55,10.452222222229466,1.143078,0.813,,,,,,,,ROS_HPLC_Plate_7.xlsx,ID # 2,BOP1000,1967,0_0__125pq,2,0_0__125pq__rep2
1_0__0pq__rep1__samp0,1_0,0,A19.F2,0,2022-06-03 22:11:42,0,0.014367492200000002,0.0102187,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep1__samp1,1_0,0,A19.F2,1,2022-06-03 23:53:42,1.7000000003026798,0.074518,0.053,34.07,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep1__samp2,1_0,0,A19.F2,2,2022-06-04 01:35:42,3.4000000000814907,0.303696,0.216,31.36,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep1__samp3,1_0,0,A19.F2,3,2022-06-04 03:25:02,5.222222222539131,0.7887660000000002,0.561,19.2,9.96,21.24,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep1__samp4,1_0,0,A19.F2,4,2022-06-04 03:29:46,5.301111111359205,0.8309460000000001,0.591,16.8,10.43,22.36,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep1__samp5,1_0,0,A19.F2,5,2022-06-04 13:27:04,15.256111111259088,0.9490500000000002,0.675,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 3,A16 F32 I1,1966,1_0__0pq,1,1_0__0pq__rep1
1_0__0pq__rep2__samp0,1_0,0,A20.F2,0,2022-06-03 22:29:07,0,0.0180583828,0.0128438,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__0pq__rep2__samp1,1_0,0,A20.F2,1,2022-06-04 00:11:06,1.6997222219360992,0.088578,0.063,34,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__0pq__rep2__samp2,1_0,0,A20.F2,2,2022-06-04 01:53:05,3.3994444442214444,0.38383800000000007,0.273,31.03,1.85,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__0pq__rep2__samp3,1_0,0,A20.F2,3,2022-06-04 03:35:04,5.099166666332167,0.8042320000000001,0.572,10.99,8.2,18.33,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__0pq__rep2__samp4,1_0,0,A20.F2,4,2022-06-04 03:39:48,5.178055555326864,0.8225100000000001,0.585,10,11.19,24.32,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__0pq__rep2__samp5,1_0,0,A20.F2,5,2022-06-04 13:35:15,15.102222221845295,0.9434260000000001,0.671,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 4,A16 F32 I1,1966,1_0__0pq,2,1_0__0pq__rep2
1_0__250pq__rep1__samp0,1_0,250,A19.F6,0,2022-06-06 00:16:54,0,0.019350075,0.0137625,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep1__samp1,1_0,250,A19.F6,1,2022-06-06 01:50:56,1.5672222222201526,0.09420200000000002,0.067,36.73,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep1__samp2,1_0,250,A19.F6,2,2022-06-06 03:34:10,3.2877777776448056,0.31072600000000006,0.221,30.51,2.34,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep1__samp3,1_0,250,A19.F6,3,2022-06-06 05:08:58,4.867777777835727,0.7887660000000002,0.561,18.74,10.92,18.22,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep1__samp4,1_0,250,A19.F6,4,2022-06-06 05:13:45,4.947500000183936,0.7536160000000002,0.536,18.39,11.7,20.32,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep1__samp5,1_0,250,A19.F6,5,2022-06-06 20:26:53,20.166388889076188,0.9096820000000001,0.647,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 3,A16 F32 I1,1968,1_0__250pq,1,1_0__250pq__rep1
1_0__250pq__rep2__samp0,1_0,250,A20.F6,0,2022-06-06 00:27:27,0,0.0199563422,0.0141937,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__250pq__rep2__samp1,1_0,250,A20.F6,1,2022-06-06 01:59:29,1.533888888952788,0.08998400000000001,0.064,34.34,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__250pq__rep2__samp2,1_0,250,A20.F6,2,2022-06-06 03:38:59,3.1922222221037373,0.299478,0.213,31.36,2.31,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__250pq__rep2__samp3,1_0,250,A20.F6,3,2022-06-06 05:18:31,4.851111111114733,0.7592400000000001,0.54,18.61,9.67,16.48,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__250pq__rep2__samp4,1_0,250,A20.F6,4,2022-06-06 05:23:19,4.931111110956408,0.7789240000000002,0.554,18.33,10.03,18.11,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__250pq__rep2__samp5,1_0,250,A20.F6,5,2022-06-06 20:35:27,20.13333333330229,0.8871860000000001,0.631,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 4,A16 F32 I1,1968,1_0__250pq,2,1_0__250pq__rep2
1_0__750pq__rep1__samp0,1_0,750,A19.F11,0,2022-06-10 10:41:58,0,0.014367492200000002,0.0102187,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp1,1_0,750,A19.F11,1,2022-06-10 12:18:56,1.6161111110122874,0.040774000000000005,0.029,35,0,0,,,0,0.04,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp2,1_0,750,A19.F11,2,2022-06-10 13:19:29,2.6252777776680887,0.082954,0.059,33.71,0,0,,,0,0.11,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp3,1_0,750,A19.F11,3,2022-06-10 14:13:29,3.525277777633164,0.143412,0.102,30.34,0,0,,,0,0.25,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp4,1_0,750,A19.F11,4,2022-06-10 15:21:12,4.653888888715301,0.28541800000000006,0.203,27.72,2.37,0,,,0,0.65,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp5,1_0,750,A19.F11,5,2022-06-10 15:55:08,5.219444444286637,0.44289000000000006,0.315,25.7,3.21,0,,,0,0.85,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp6,1_0,750,A19.F11,6,2022-06-10 17:37:00,6.917222222022247,0.996854,0.709,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep1__samp7,1_0,750,A19.F11,7,2022-06-10 17:39:05,6.9519444443285465,1.092462,0.777,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 2,A16 F32 I1,1969,1_0__750pq,1,1_0__750pq__rep1
1_0__750pq__rep2__samp0,1_0,750,A20.F11,0,2022-06-10 05:13:15,0,0.020088225,0.0142875,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_0__750pq__rep2__samp1,1_0,750,A20.F11,1,2022-06-10 06:55:10,1.6986111109144986,0.075924,0.054,35.16,0,0,,,0,0.06,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_0__750pq__rep2__samp2,1_0,750,A20.F11,2,2022-06-10 08:37:05,3.397222222352866,0.27276400000000006,0.194,28.83,1.51,0,,,0,0.44,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_0__750pq__rep2__samp3,1_0,750,A20.F11,3,2022-06-10 10:18:56,5.094722222420387,0.8492240000000001,0.604,21,5.91,0,,,0,0.81,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_0__750pq__rep2__samp4,1_0,750,A20.F11,4,2022-06-10 10:23:31,5.1711111111799255,0.8506300000000001,0.605,20.07,6.56,0,,,0,0.43,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_0__750pq__rep2__samp5,1_0,750,A20.F11,5,2022-06-10 10:58:36,5.755833333358169,1.06153,0.755,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 3,A16 F32 I1,1969,1_0__750pq,2,1_0__750pq__rep2
1_1__0pq__rep1__samp0,1_1,0,A23.F2,0,2022-06-04 02:15:29,0,0.013576687500000002,0.00965625,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp1,1_1,0,A23.F2,1,2022-06-04 03:57:25,1.6988888891064562,0.04218,0.03,34.26,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp2,1_1,0,A23.F2,2,2022-06-04 05:41:00,3.425277778005693,0.13778800000000002,0.098,34.06,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp3,1_1,0,A23.F2,3,2022-06-04 07:22:57,5.124444444256369,0.41055200000000003,0.292,27.5,1.93,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp4,1_1,0,A23.F2,4,2022-06-04 09:04:53,6.823333333362825,0.8323520000000001,0.592,17.22,9.48,14.44,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp5,1_1,0,A23.F2,5,2022-06-04 09:09:33,6.901111110986676,0.8646900000000001,0.615,16.48,9.87,15.69,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep1__samp6,1_1,0,A23.F2,6,2022-06-04 13:43:25,11.465555555652827,1.024974,0.729,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 5,A11 F83 I1,1966,1_1__0pq,1,1_1__0pq__rep1
1_1__0pq__rep2__samp0,1_1,0,A24.F2,0,2022-06-04 02:24:57,0,0.016186575,0.0115125,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp1,1_1,0,A24.F2,1,2022-06-04 04:06:53,1.6988888889318332,0.050616,0.036,33.82,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp2,1_1,0,A24.F2,2,2022-06-04 05:48:52,3.3986111112171784,0.170126,0.121,30.86,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp3,1_1,0,A24.F2,3,2022-06-04 07:30:49,5.0977777778171,0.4653860000000001,0.331,24.41,2.02,1.66,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp4,1_1,0,A24.F2,4,2022-06-04 09:14:15,6.821666666655801,0.9096820000000001,0.647,15.39,10.63,17.81,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp5,1_1,0,A24.F2,5,2022-06-04 09:18:56,6.899722222296987,0.9195240000000001,0.654,15.05,10.99,19.1,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__0pq__rep2__samp6,1_1,0,A24.F2,6,2022-06-04 13:51:31,11.44277777778916,1.07559,0.765,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 6,A11 F83 I1,1966,1_1__0pq,2,1_1__0pq__rep2
1_1__250pq__rep1__samp0,1_1,250,A23.F6,0,2022-06-06 08:40:32,0,0.0152639578,0.0108563,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp1,1_1,250,A23.F6,1,2022-06-06 10:12:31,1.533055555773899,0.044992000000000004,0.032,30.49,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp2,1_1,250,A23.F6,2,2022-06-06 11:44:30,3.066111111198552,0.12654,0.09,29.47,0.43,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp3,1_1,250,A23.F6,3,2022-06-06 13:16:30,4.599444444465917,0.34868800000000005,0.248,27.81,2.02,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp4,1_1,250,A23.F6,4,2022-06-06 14:48:29,6.132500000239816,0.7831420000000001,0.557,19.78,7.8,7.38,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp5,1_1,250,A23.F6,5,2022-06-06 14:53:15,6.21194444457069,0.807044,0.574,17.88,7.75,8.34,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep1__samp6,1_1,250,A23.F6,6,2022-06-06 20:43:56,12.056666666641831,1.0334100000000002,0.735,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 5,A11 F83 I1,1968,1_1__250pq,1,1_1__250pq__rep1
1_1__250pq__rep2__samp0,1_1,250,A24.F6,0,2022-06-06 05:38:43,0,0.0162393,0.01155,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp1,1_1,250,A24.F6,1,2022-06-06 07:10:41,1.5327777777565643,0.050616,0.036,32.24,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp2,1_1,250,A24.F6,2,2022-06-06 08:42:31,3.0633333334699273,0.15466000000000002,0.11,30.61,0.89,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp3,1_1,250,A24.F6,3,2022-06-06 10:17:16,4.6424999999580905,0.413364,0.294,27.18,2.95,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp4,1_1,250,A24.F6,4,2022-06-06 11:49:14,6.175277777714655,0.404928,0.288,24.71,3.81,3.31,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp5,1_1,250,A24.F6,5,2022-06-06 13:21:15,7.708888888824731,0.41617600000000005,0.296,24.12,4.53,3.86,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp6,1_1,250,A24.F6,6,2022-06-06 14:58:02,9.321944444440305,0.8436,0.6,14.32,10.2,13.14,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp7,1_1,250,A24.F6,7,2022-06-06 15:02:47,9.401111111103091,0.8576600000000001,0.61,15.4,12.01,17.02,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__250pq__rep2__samp8,1_1,250,A24.F6,8,2022-06-06 20:52:25,15.228333333099727,0.999666,0.711,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 6,A11 F83 I1,1968,1_1__250pq,2,1_1__250pq__rep2
1_1__750pq__rep1__samp0,1_1,750,A23.F12,0,2022-06-09 19:51:51,0,0.0176364422,0.0125437,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep1__samp1,1_1,750,A23.F12,1,2022-06-09 21:33:45,1.6983333334210329,0.052022000000000006,0.037,35,0,0,,,0,0.03,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep1__samp2,1_1,750,A23.F12,2,2022-06-09 23:15:39,3.3966666668420658,0.14622400000000002,0.104,30.74,0,0,,,0,0.16,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep1__samp3,1_1,750,A23.F12,3,2022-06-10 00:57:33,5.095000000088476,0.409146,0.291,29.72,2.87,0,,,0,0.33,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep1__samp4,1_1,750,A23.F12,4,2022-06-10 02:39:27,6.7933333333348855,0.8590660000000001,0.611,18.72,8.45,7.6,,,0,0.55,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep1__samp5,1_1,750,A23.F12,5,2022-06-10 02:44:04,6.870277777779847,0.8731260000000001,0.621,18.09,9.02,8.12,,,0,0.46,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
