,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
AAMYL,Alternate Carbon Metabolism,2.3525813109558E-22,0,0,0,0,0,0,0,0,0,0,0
AAMYLpp,Alternate Carbon Metabolism,-2.12310554140027E-22,0,0,0,0,0,0,0,0,0,0,0
AB6PGH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ABTA,Arginine and Proline Metabolism,2.78570985185993E-24,0,0,0,0,0,0,0,0,0,0,0
ABUTD,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ABUTt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ABUTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACACCT,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ACACT1r,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
ACACT2r,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
ACACT3r,Membrane Lipid Metabolism,0.220021007016767,0.216982133363224,0.220487709335802,0.213867005469244,0.157169747943949,0.201577076047145,0.207085942043358,0.216858578910219,0.160195564812948,0.170076572275758,0.188435409604182,0.18173824830162
ACACT4r,Membrane Lipid Metabolism,0.220020639748003,0.216981467779286,0.220487045204,0.213866525209786,0.157169379642177,0.2015765568402,0.207085358386813,0.216858003379853,0.160195191986045,0.170076134160744,0.188434991823094,0.181737717704587
ACACT5r,Membrane Lipid Metabolism,0.220020639748003,0.216981467779286,0.220487045204,0.213866525209786,0.157169379642177,0.2015765568402,0.207085358386813,0.216858003379853,0.160195191986045,0.170076134160744,0.188434991823094,0.181737717704587
ACACT6r,Membrane Lipid Metabolism,0.169002775035101,0.166670020348655,0.169360640059746,0.164270835780427,0.120729639684108,0.154833832144168,0.159065371573306,0.166571413024611,0.123051948625101,0.130642840009719,0.144743508516051,0.139601483996672
ACACT7r,Membrane Lipid Metabolism,0.169002775035101,0.166670020348655,0.169360640059746,0.164270835780427,0.120729639684108,0.154833832144168,0.159065371573306,0.166571413024611,0.123051948625101,0.130642840009719,0.144743508516051,0.139601483996672
ACACT8r,Membrane Lipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACACt2pp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ACACtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ACALD,Pyruvate Metabolism,5.92463786269845E-05,5.77825610833643E-05,5.94739224658733E-05,0,-1.18556638476686,0,0,0,-5.92023980204142,-0.944530182343393,4.66817498948352E-05,4.38129483001195E-05
ACALDtex,"Transport, Outer Membrane Porin",1.57790658499872E-23,0,0,-5.73049034795932E-05,-1.18560180560401,-5.20486634354703E-05,-5.4191535982561E-05,-5.81893773508644E-05,-5.92027653408691,-0.944570098401649,0,0
ACALDtpp,"Transport, Inner Membrane",1.57790658499872E-23,0,0,-5.73049034795932E-05,-1.18560180560401,-5.20486634354703E-05,-5.4191535982561E-05,-5.81893773508644E-05,-5.92027653408691,-0.944570098401649,0,0
ACANTHAT,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
ACBIPGT,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ACCOAC,Membrane Lipid Metabolism,0.046681206151192,0.046037207801858,0.046779973558799,0.045373117911473,0.033348097723065,0.042767091006697,0.043935954879112,0.046009171590124,0.033989163360717,0.036086148393115,0.039980782442248,0.038560938934079
ACCOAL,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACGAL1PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACGAL1Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACGALtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACGAM1PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACGAM1Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACGAMK,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ACGAMT,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ACGAptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACGAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACGK,Arginine and Proline Metabolism,0.190151543152041,0.188028704099292,0.190535696727846,0.182247233054738,0.137177332506158,0.173100159353092,0.178222641809131,0.18660332234731,0.138690961767858,0.148091489553776,0.163527509655133,0.158437949841202
ACGS,Arginine and Proline Metabolism,0.190151543152041,0.188028704099292,0.190535696727846,0.182247233054738,0.137177332506158,0.173100159353092,0.178222641809131,0.18660332234731,0.138690961767858,0.148091489553776,0.163527509655133,0.158437949841202
ACHBS,"Valine, Leucine, and Isoleucine Metabolism",0.200586228139935,0.199193788092932,0.201526098442804,0.194871330361658,0.147578203954905,0.184963456008637,0.189780454631289,0.198121126336773,0.149821005039465,0.158697287653316,0.17442951024793,0.169036275013128
ACKr,Pyruvate Metabolism,-12.29905741,-5.83865364171512,-6.54607834245414,-2.53483360808382,-2.29755593771139,-5.91603705750385,-6.96530380517766,-3.45522813634847,0.257612527356143,-5.02189197419616,-5.39993606909608,-4.91741212936022
ACLS,"Valine, Leucine, and Isoleucine Metabolism",0.605628189559949,0.598316443421933,0.606416443777037,0.586511607533952,0.441096937561337,0.556057451703494,0.570587832762596,0.595968814177982,0.447242329440085,0.475098965724715,0.523338164445129,0.507890881691135
ACM6PH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACMAMUT,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ACMANAptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACMANAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACMUMptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACMUMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACNAMt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACNAMtex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACNML,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACOAD1f,Membrane Lipid Metabolism,-0.220021007016767,-0.216982133363224,-0.220487709335802,-0.213867005469244,-0.157169747943949,-0.201577076047145,-0.207085942043358,-0.216858578910219,-0.160195564812948,-0.170076572275758,-0.188435409604182,-0.18173824830162
ACOAD2f,Membrane Lipid Metabolism,-0.220021007016767,-0.216982133363224,-0.220487709335802,-0.213867005469244,-0.157169747943949,-0.201577076047145,-0.207085942043358,-0.216858578910219,-0.160195564812948,-0.170076572275758,-0.188435409604182,-0.18173824830162
ACOAD3f,Membrane Lipid Metabolism,-0.220021007016767,-0.216982133363224,-0.220487709335802,-0.213867005469244,-0.157169747943949,-0.201577076047145,-0.207085942043358,-0.216858578910219,-0.160195564812948,-0.170076572275758,-0.188435409604182,-0.18173824830162
ACOAD4f,Membrane Lipid Metabolism,-0.220020639748003,-0.216981467779286,-0.220487045204,-0.213866525209786,-0.157169379642177,-0.2015765568402,-0.207085358386813,-0.216858003379853,-0.160195191986045,-0.170076134160744,-0.188434991823094,-0.181737717704587
ACOAD5f,Membrane Lipid Metabolism,-0.220020639748003,-0.216981467779286,-0.220487045204,-0.213866525209786,-0.157169379642177,-0.2015765568402,-0.207085358386813,-0.216858003379853,-0.160195191986045,-0.170076134160744,-0.188434991823094,-0.181737717704587
ACOAD6f,Membrane Lipid Metabolism,-0.169002775035101,-0.166670020348655,-0.169360640059746,-0.164270835780427,-0.120729639684108,-0.154833832144168,-0.159065371573306,-0.166571413024611,-0.123051948625101,-0.130642840009719,-0.144743508516051,-0.139601483996672
ACOAD7f,Membrane Lipid Metabolism,-0.078745743607408,-0.077658116240652,-0.078912648589856,-0.076542905467363,-0.05625143611808,-0.072144490369488,-0.07411610365599,-0.077613715056893,-0.057334272254449,-0.060870738914852,-0.067441332973583,-0.065044499399862
ACOAD8f,Membrane Lipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACODA,Arginine and Proline Metabolism,0.190151543152041,0.188028704099292,0.190535696727846,0.182247233054738,0.137177332506158,0.173100159353092,0.178222641809131,0.18660332234731,0.138690961767858,0.148091489553776,0.163527509655133,0.158437949841202
ACOLIPAabctex,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ACONIs,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
ACONMT,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
ACONTa,Citric Acid Cycle,4.06135686145814,1.80268722084039,1.32039758583819,1.8676883705798,1.92794616844692,1.43619842417227,1.37293155684762,2.1830468789089,0.793278474779792,1.06695421381065,1.03322516475884,2.68983588012721
ACONTb,Citric Acid Cycle,4.06135686145814,1.80268722084039,1.32039758583819,1.8676883705798,1.92794616844692,1.43619842417227,1.37293155684762,2.1830468789089,0.793278474779792,1.06695421381065,1.03322516475884,2.68983588012721
ACOTA,Arginine and Proline Metabolism,-0.190151543152041,-0.188028704099292,-0.190535696727846,-0.182247233054738,-0.137177332506158,-0.173100159353092,-0.178222641809131,-0.18660332234731,-0.138690961767858,-0.148091489553776,-0.163527509655133,-0.158437949841202
ACS,Pyruvate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ACSERtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ACSERtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACt2rpp,"Transport, Inner Membrane",-13.29905741,-6.184615872,-6.896350686,-2.870770943,-2.55261284,-6.23559253,-7.293872299,-3.798755308,0,-5.296420241,-5.702157617,-5.211001723
ACt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ACtex,"Transport, Outer Membrane Porin",-13.29905741,-6.184615872,-6.896350686,-2.870770943,-2.55261284,-6.23559253,-7.293872299,-3.798755308,0,-5.296420241,-5.702157617,-5.211001723
ADA,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADCL,Cofactor and Prosthetic Group Biosynthesis,0.0004014,0.000395862560596,0.000402249254211,0.000390152359331,0.000286754056235,0.000367744300905,0.000377794845945,0.000395621490287,0.000292266356068,0.000310297571667,0.000343786009706,0.000331577346295
ADCS,Cofactor and Prosthetic Group Biosynthesis,0.0004014,0.000395862560596,0.000402249254211,0.000390152359331,0.000286754056235,0.000367744300905,0.000377794845945,0.000395621490287,0.000292266356068,0.000310297571667,0.000343786009706,0.000331577346295
ADD,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADEt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ADEtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
ADK1,Nucleotide Salvage Pathway,5.00582271586742,4.92535847203842,5.00444068164901,4.85903347374021,3.58509178609984,4.5826180757025,4.70587974925867,4.92640288190899,3.6562135647245,3.87425064427895,4.28587244241408,4.1343522752031
ADK3,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADK4,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADMDC,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ADNCYC,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADNK1,Nucleotide Salvage Pathway,0.002685953551795,0.002603611231876,0.002668893746457,0.002546911702594,0.001595617607014,0.002323132909103,0.002421753857253,0.002601548637868,0.001642514110086,0.0017955866684,0.002096524135015,0.001982351017639
ADNUC,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ADNt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
ADNt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
ADNtex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ADOCBIK,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ADOCBLS,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
ADOCBLabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ADOCBLtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
ADPRDP,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADPT,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
ADSK,Cysteine Metabolism,0.137478642751395,0.134915508835512,0.136347265668844,0.131004112656687,0.101205828694932,0.125072273822863,0.128378408803572,0.133919849345832,0.101927303628559,0.108394063441596,0.118704089403408,0.115871585845105
ADSL1r,Purine and Pyrimidine Biosynthesis,0.168401884830437,0.163851809778495,0.166592033576648,0.160223221300033,0.115768576918791,0.150327217685891,0.155016632727401,0.16354167030086,0.118112456837275,0.125811386849287,0.140338865433893,0.135069349945421
ADSL2r,Purine and Pyrimidine Biosynthesis,0.197104060130913,0.190041705125698,0.194277079920859,0.188852708838132,0.129299980682798,0.174793773847162,0.180455048583578,0.191644216496507,0.133488168281133,0.14175609943553,0.160065196907006,0.152635249022132
ADSS,Purine and Pyrimidine Biosynthesis,0.168401884830437,0.163851809778495,0.166592033576648,0.160223221300033,0.115768576918791,0.150327217685891,0.155016632727401,0.16354167030086,0.118112456837275,0.125811386849287,0.140338865433893,0.135069349945421
AGDC,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AGM3PA,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM3PApp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM3PH,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM3Pt2pp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PA,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PApp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PCP,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PCPpp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4PH,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGM4Pt2pp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGMH,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGMHE,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGMT,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AGMt2pp,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
AGMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
AGPR,Arginine and Proline Metabolism,-0.190151543152041,-0.188028704099292,-0.190535696727846,-0.182247233054738,-0.137177332506158,-0.173100159353092,-0.178222641809131,-0.18660332234731,-0.138690961767858,-0.148091489553776,-0.163527509655133,-0.158437949841202
AGt3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
AHCYSNS,Methionine Metabolism,0.002432452443203,0.002380820068566,0.002440610006839,0.002328802822163,0.00145970442179,0.002125942265277,0.002215695149461,0.002378804219445,0.001502105936844,0.001641951176442,0.001917159237997,0.001814708138606
AICART,Purine and Pyrimidine Biosynthesis,0.270980124452959,0.262852320523192,0.267835017556897,0.258672005929226,0.182904015308527,0.241370230750707,0.249029588246869,0.263435659410171,0.187463646264135,0.199472004195806,0.223601199624266,0.214404971839537
AIRC2,Purine and Pyrimidine Biosynthesis,0.197104060130913,0.190041705125698,0.194277079920859,0.188852708838132,0.129299980682798,0.174793773847162,0.180455048583578,0.191644216496507,0.133488168281133,0.14175609943553,0.160065196907006,0.152635249022132
AIRC3,Purine and Pyrimidine Biosynthesis,-0.197104060130913,-0.190041705125698,-0.194277079920859,-0.188852708838132,-0.129299980682798,-0.174793773847162,-0.180455048583578,-0.191644216496507,-0.133488168281133,-0.14175609943553,-0.160065196907006,-0.152635249022132
AKGDH,Citric Acid Cycle,3.37386688857485,1.12129652974536,0.630540464189448,1.20593092172714,1.42846613587519,0.807621887436188,0.726615594990367,1.50721370554437,0.287537735316305,0.528341383401987,0.439370844165554,2.1135033657784
